2007-08-24,1533,"$970,450.00"
2007-08-25,1534,"$983,050.00"
2007-08-26,1539,"$989,050.00"
2007-08-27,1552,"$998,300.00"
2007-08-28,1568,"$1,017,800.00"
2007-08-29,1596,"$1,029,975.00"
2007-08-30,1570,"$1,017,525.00"
2007-08-31,1604,"$1,032,300.00"
2007-09-01,1631,"$1,052,050.00"
2007-09-02,1687,"$1,060,425.00"
2007-09-03,1781,"$1,114,550.00"
2007-09-04,1817,"$1,126,450.00"
2007-09-05,2072,"$1,329,775.00"
2007-09-06,2136,"$1,390,075.00"
2007-09-07,2156,"$1,392,300.00"
2007-09-08,2145,"$1,375,550.00"
2007-09-09,2128,"$1,361,725.00"
2007-09-10,2095,"$1,334,350.00"
2007-09-11,2143,"$1,365,300.00"
2007-09-12,2141,"$1,368,125.00"
2007-09-13,2178,"$1,393,075.00"
2007-09-14,2204,"$1,406,100.00"
2007-09-15,2204,"$1,414,150.00"
2007-09-16,2198,"$1,412,350.00"
2007-09-17,2221,"$1,421,475.00"
2007-09-18,2231,"$1,413,950.00"
2007-09-19,2218,"$1,394,400.00"
2007-09-20,2175,"$1,346,400.00"
2007-09-21,2196,"$1,346,800.00"
2007-09-22,2226,"$1,352,950.00"
2007-09-23,2261,"$1,367,600.00"
2007-09-24,2260,"$1,371,725.00"
2007-09-25,2317,"$1,372,425.00"
2007-09-26,2346,"$1,391,075.00"
2007-09-27,2423,"$1,424,250.00"
2007-09-28,2521,"$1,467,600.00"
2007-09-29,2599,"$1,508,400.00"
2007-09-30,2598,"$1,533,000.00"
2007-10-01,2555,"$1,508,400.00"
2007-10-02,2592,"$1,525,125.00"
2007-10-03,2365,"$1,330,150.00"
2007-10-04,2317,"$1,280,500.00"
2007-10-05,2352,"$1,307,175.00"
2007-10-06,2390,"$1,334,250.00"
2007-10-07,2440,"$1,367,100.00"
2007-10-08,2521,"$1,418,125.00"
2007-10-09,2492,"$1,403,525.00"
2007-10-10,2507,"$1,402,950.00"
2007-10-11,2507,"$1,388,825.00"
2007-10-12,2512,"$1,388,950.00"
2007-10-13,2559,"$1,395,675.00"
2007-10-14,2574,"$1,407,750.00"
2007-10-15,2588,"$1,426,925.00"
2007-10-16,2610,"$1,438,525.00"
2007-10-17,2607,"$1,438,100.00"
2007-10-18,2608,"$1,447,600.00"
2007-10-19,2625,"$1,454,375.00"
2007-10-20,2651,"$1,467,450.00"
2007-10-21,2674,"$1,466,125.00"
2007-10-22,2727,"$1,478,575.00"
2007-10-23,2709,"$1,482,875.00"
2007-10-24,2697,"$1,477,825.00"
2007-10-25,2636,"$1,463,475.00"
2007-10-26,2553,"$1,432,875.00"
2007-10-27,2489,"$1,401,150.00"
2007-10-28,2484,"$1,403,075.00"
2007-10-29,2501,"$1,413,600.00"
2007-10-30,2435,"$1,376,375.00"
2007-10-31,2438,"$1,386,850.00"
2007-11-01,2478,"$1,410,500.00"
2007-11-02,2474,"$1,421,375.00"
2007-11-03,2492,"$1,448,250.00"
2007-11-04,2486,"$1,448,050.00"
2007-11-05,2496,"$1,468,225.00"
2007-11-06,2502,"$1,471,750.00"
2007-11-07,2483,"$1,465,900.00"
2007-11-08,2495,"$1,467,250.00"
2007-11-09,2491,"$1,464,200.00"
2007-11-10,2463,"$1,462,825.00"
2007-11-11,2486,"$1,467,025.00"
2007-11-12,2491,"$1,465,775.00"
2007-11-13,2460,"$1,458,775.00"
2007-11-14,2445,"$1,455,225.00"
2007-11-15,2461,"$1,458,350.00"
2007-11-16,2454,"$1,458,075.00"
2007-11-17,2430,"$1,452,450.00"
2007-11-18,2420,"$1,470,850.00"
2007-11-19,2398,"$1,466,100.00"
2007-11-20,2383,"$1,460,275.00"
2007-11-21,2352,"$1,448,125.00"
2007-11-22,2391,"$1,459,075.00"
2007-11-23,2554,"$1,557,700.00"
2007-11-24,2677,"$1,632,625.00"
2007-11-25,2731,"$1,659,775.00"
2007-11-26,2717,"$1,652,200.00"
2007-11-27,2795,"$1,706,575.00"
2007-11-28,2832,"$1,731,625.00"
2007-11-29,2873,"$1,746,800.00"
2007-11-30,2894,"$1,759,300.00"
2007-12-01,2895,"$1,745,550.00"
2007-12-02,2921,"$1,763,000.00"
2007-12-03,2922,"$1,764,900.00"
2007-12-04,2947,"$1,773,650.00"
2007-12-05,2984,"$1,799,200.00"
2007-12-06,2987,"$1,828,325.00"
2007-12-07,3026,"$1,863,775.00"
2007-12-08,3069,"$1,891,650.00"
2007-12-09,3097,"$1,920,325.00"
2007-12-10,3109,"$1,930,025.00"
2007-12-11,3132,"$1,960,350.00"
2007-12-12,3201,"$1,991,300.00"
2007-12-13,3226,"$2,020,325.00"
2007-12-14,3270,"$2,046,250.00"
2007-12-15,3295,"$2,076,775.00"
2007-12-16,3310,"$2,092,300.00"
2007-12-17,3339,"$2,113,075.00"
2007-12-18,3425,"$2,175,125.00"
2007-12-19,3513,"$2,226,450.00"
2007-12-20,3538,"$2,273,525.00"
2007-12-21,3450,"$2,221,425.00"
2007-12-22,3416,"$2,203,200.00"
2007-12-23,3355,"$2,174,050.00"
2007-12-24,3358,"$2,190,400.00"
2007-12-25,3380,"$2,226,525.00"
2007-12-26,3450,"$2,339,625.00"
2007-12-27,3502,"$2,415,075.00"
2007-12-28,3535,"$2,437,900.00"
2007-12-29,3592,"$2,482,300.00"
2007-12-30,3548,"$2,447,900.00"
2007-12-31,3551,"$2,447,900.00"
2008-01-01,3677,"$2,542,400.00"
2008-01-02,3798,"$2,624,475.00"
2008-01-03,3893,"$2,689,900.00"
2008-01-04,3930,"$2,727,700.00"
2008-01-05,3855,"$2,700,650.00"
2008-01-06,3771,"$2,640,900.00"
2008-01-07,3699,"$2,593,675.00"
2008-01-08,3662,"$2,554,825.00"
2008-01-09,3592,"$2,525,600.00"
2008-01-10,3581,"$2,510,425.00"
2008-01-11,3545,"$2,498,200.00"
2008-01-12,3571,"$2,511,550.00"
2008-01-13,3537,"$2,481,475.00"
2008-01-14,3469,"$2,457,225.00"
2008-01-15,3420,"$2,464,225.00"
2008-01-16,3414,"$2,472,100.00"
2008-01-17,3432,"$2,469,350.00"
2008-01-18,3404,"$2,449,875.00"
2008-01-19,3356,"$2,429,075.00"
2008-01-20,3401,"$2,450,000.00"
2008-01-21,3419,"$2,459,650.00"
2008-01-22,3358,"$2,400,825.00"
2008-01-23,3291,"$2,292,800.00"
2008-01-24,3207,"$2,223,425.00"
2008-01-25,3181,"$2,218,350.00"
2008-01-26,3201,"$2,247,700.00"
2008-01-27,3348,"$2,345,775.00"
2008-01-28,3422,"$2,398,625.00"
2008-01-29,3346,"$2,378,800.00"
2008-01-30,3241,"$2,337,600.00"
2008-01-31,3223,"$2,331,175.00"
2008-02-01,3261,"$2,331,225.00"
2008-02-02,3338,"$2,378,025.00"
2008-02-03,3448,"$2,485,025.00"
2008-02-04,3560,"$2,557,200.00"
2008-02-05,3620,"$2,601,925.00"
2008-02-06,3669,"$2,634,025.00"
2008-02-07,3674,"$2,647,025.00"
2008-02-08,3701,"$2,676,875.00"
2008-02-09,3664,"$2,655,700.00"
2008-02-10,3706,"$2,699,775.00"
2008-02-11,3753,"$2,732,350.00"
2008-02-12,3754,"$2,699,825.00"
2008-02-13,3705,"$2,677,600.00"
2008-02-14,3649,"$2,653,950.00"
2008-02-15,3622,"$2,652,275.00"
2008-02-16,3598,"$2,655,550.00"
2008-02-17,3576,"$2,650,100.00"
2008-02-18,3563,"$2,651,600.00"
2008-02-19,3573,"$2,673,500.00"
2008-02-20,3538,"$2,656,300.00"
2008-02-21,3511,"$2,641,400.00"
2008-02-22,3509,"$2,636,800.00"
2008-02-23,3451,"$2,582,950.00"
2008-02-24,3376,"$2,552,775.00"
2008-02-25,3301,"$2,496,675.00"
2008-02-26,3266,"$2,437,100.00"
2008-02-27,3266,"$2,418,900.00"
2008-02-28,3211,"$2,378,750.00"
2008-02-29,3157,"$2,371,575.00"
2008-03-01,3183,"$2,390,825.00"
2008-03-02,3179,"$2,355,075.00"
2008-03-03,3190,"$2,375,775.00"
2008-03-04,3244,"$2,420,375.00"
2008-03-05,3262,"$2,435,575.00"
2008-03-06,3323,"$2,475,450.00"
2008-03-07,3322,"$2,469,350.00"
2008-03-08,3349,"$2,500,075.00"
2008-03-09,3371,"$2,508,100.00"
2008-03-10,3444,"$2,546,275.00"
2008-03-11,3405,"$2,526,850.00"
2008-03-12,3400,"$2,521,975.00"
2008-03-13,3394,"$2,508,475.00"
2008-03-14,3391,"$2,505,500.00"
2008-03-15,3411,"$2,486,700.00"
2008-03-16,3386,"$2,471,100.00"
2008-03-17,3373,"$2,456,375.00"
2008-03-18,3376,"$2,467,875.00"
2008-03-19,3391,"$2,470,825.00"
2008-03-20,3413,"$2,482,225.00"
2008-03-21,3386,"$2,465,750.00"
2008-03-22,3390,"$2,473,400.00"
2008-03-23,3387,"$2,456,125.00"
2008-03-24,3395,"$2,467,975.00"
2008-03-25,3374,"$2,465,325.00"
2008-03-26,3367,"$2,447,300.00"
2008-03-27,3370,"$2,459,950.00"
2008-03-28,3342,"$2,438,225.00"
2008-03-29,3301,"$2,410,425.00"
2008-03-30,3271,"$2,396,075.00"
2008-03-31,3267,"$2,395,450.00"
2008-04-01,3212,"$2,357,650.00"
2008-04-02,3174,"$2,339,300.00"
2008-04-03,3117,"$2,307,325.00"
2008-04-04,3129,"$2,326,450.00"
2008-04-05,3140,"$2,348,725.00"
2008-04-06,3133,"$2,355,950.00"
2008-04-07,3070,"$2,320,850.00"
2008-04-08,3117,"$2,347,625.00"
2008-04-09,3161,"$2,374,575.00"
2008-04-10,3187,"$2,388,075.00"
2008-04-11,3192,"$2,388,100.00"
2008-04-12,3156,"$2,374,825.00"
2008-04-13,3212,"$2,422,625.00"
2008-04-14,3216,"$2,425,700.00"
2008-04-15,3189,"$2,399,900.00"
2008-04-16,3224,"$2,423,925.00"
2008-04-17,3228,"$2,420,375.00"
2008-04-18,3267,"$2,435,825.00"
2008-04-19,3265,"$2,443,525.00"
2008-04-20,3257,"$2,460,050.00"
2008-04-21,3264,"$2,465,350.00"
2008-04-22,3313,"$2,515,775.00"
2008-04-23,3332,"$2,537,225.00"
2008-04-24,3371,"$2,557,050.00"
2008-04-25,3405,"$2,563,675.00"
2008-04-26,3407,"$2,554,850.00"
2008-04-27,3484,"$2,595,450.00"
2008-04-28,3499,"$2,590,875.00"
2008-04-29,3536,"$2,608,200.00"
2008-04-30,3565,"$2,639,450.00"
2008-05-01,3567,"$2,648,325.00"
2008-05-02,3582,"$2,661,150.00"
2008-05-03,3560,"$2,640,675.00"
2008-05-04,3529,"$2,610,125.00"
2008-05-05,3534,"$2,614,650.00"
2008-05-06,3521,"$2,620,525.00"
2008-05-07,3491,"$2,604,700.00"
2008-05-08,3517,"$2,638,000.00"
2008-05-09,3581,"$2,692,150.00"
2008-05-10,3653,"$2,748,675.00"
2008-05-11,3676,"$2,766,850.00"
2008-05-12,3745,"$2,800,350.00"
2008-05-13,3789,"$2,810,700.00"
2008-05-14,3781,"$2,810,325.00"
2008-05-15,3780,"$2,808,575.00"
2008-05-16,3747,"$2,774,550.00"
2008-05-17,3766,"$2,760,950.00"
2008-05-18,3798,"$2,746,600.00"
2008-05-19,3831,"$2,754,800.00"
2008-05-20,3793,"$2,709,050.00"
2008-05-21,3781,"$2,696,700.00"
2008-05-22,3719,"$2,646,025.00"
2008-05-23,3708,"$2,628,700.00"
2008-05-24,3739,"$2,645,575.00"
2008-05-25,3697,"$2,625,800.00"
2008-05-26,3681,"$2,634,825.00"
2008-05-27,3705,"$2,652,325.00"
2008-05-28,3749,"$2,652,950.00"
2008-05-29,3781,"$2,645,875.00"
2008-05-30,3770,"$2,627,675.00"
2008-05-31,3813,"$2,641,700.00"
2008-06-01,3841,"$2,666,875.00"
2008-06-02,3854,"$2,671,700.00"
2008-06-03,3880,"$2,689,675.00"
2008-06-04,3855,"$2,678,700.00"
2008-06-05,3816,"$2,648,650.00"
2008-06-06,3798,"$2,635,450.00"
2008-06-07,3763,"$2,606,550.00"
2008-06-08,3726,"$2,583,625.00"
2008-06-09,3704,"$2,585,150.00"
2008-06-10,3712,"$2,608,300.00"
2008-06-11,3724,"$2,614,925.00"
2008-06-12,3722,"$2,624,575.00"
2008-06-13,3755,"$2,661,725.00"
2008-06-14,3717,"$2,647,350.00"
2008-06-15,3686,"$2,641,675.00"
2008-06-16,3659,"$2,635,350.00"
2008-06-17,3669,"$2,643,300.00"
2008-06-18,3673,"$2,653,425.00"
2008-06-19,3691,"$2,665,450.00"
2008-06-20,3692,"$2,686,550.00"
2008-06-21,3651,"$2,667,250.00"
2008-06-22,3626,"$2,662,425.00"
2008-06-23,3616,"$2,636,925.00"
2008-06-24,3565,"$2,604,250.00"
2008-06-25,3483,"$2,562,725.00"
2008-06-26,3498,"$2,586,350.00"
2008-06-27,3487,"$2,573,825.00"
2008-06-28,3433,"$2,539,750.00"
2008-06-29,3395,"$2,522,600.00"
2008-06-30,3379,"$2,531,475.00"
2008-07-01,3357,"$2,515,700.00"
2008-07-02,3358,"$2,513,025.00"
2008-07-03,3369,"$2,518,675.00"
2008-07-04,3308,"$2,482,275.00"
2008-07-05,3285,"$2,466,650.00"
2008-07-06,3281,"$2,438,300.00"
2008-07-07,3266,"$2,419,425.00"
2008-07-08,3215,"$2,388,025.00"
2008-07-09,3206,"$2,385,225.00"
2008-07-10,3213,"$2,378,400.00"
2008-07-11,3196,"$2,364,675.00"
2008-07-12,3242,"$2,406,850.00"
2008-07-13,3261,"$2,427,825.00"
2008-07-14,3263,"$2,418,775.00"
2008-07-15,3264,"$2,414,500.00"
2008-07-16,3249,"$2,402,500.00"
2008-07-17,3246,"$2,394,075.00"
2008-07-18,3241,"$2,385,600.00"
2008-07-19,3250,"$2,385,500.00"
2008-07-20,3259,"$2,378,100.00"
2008-07-21,3272,"$2,394,725.00"
2008-07-22,3259,"$2,387,500.00"
2008-07-23,3298,"$2,413,700.00"
2008-07-24,3259,"$2,384,550.00"
2008-07-25,3262,"$2,372,900.00"
2008-07-26,3288,"$2,390,275.00"
2008-07-27,3340,"$2,422,075.00"
2008-07-28,3376,"$2,418,525.00"
2008-07-29,3375,"$2,407,425.00"
2008-07-30,3385,"$2,408,125.00"
2008-07-31,3359,"$2,392,150.00"
2008-08-01,3361,"$2,392,850.00"
2008-08-02,3372,"$2,405,100.00"
2008-08-03,3352,"$2,401,275.00"
2008-08-04,3344,"$2,390,900.00"
2008-08-05,3369,"$2,398,775.00"
2008-08-06,3365,"$2,399,675.00"
2008-08-07,3357,"$2,405,650.00"
2008-08-08,3362,"$2,400,975.00"
2008-08-09,3337,"$2,369,100.00"
2008-08-10,3312,"$2,345,025.00"
2008-08-11,3285,"$2,342,600.00"
2008-08-12,3268,"$2,341,600.00"
2008-08-13,3259,"$2,332,325.00"
2008-08-14,3227,"$2,313,575.00"
2008-08-15,3193,"$2,296,125.00"
2008-08-16,3169,"$2,293,350.00"
2008-08-17,3180,"$2,305,975.00"
2008-08-18,3191,"$2,299,075.00"
2008-08-19,3190,"$2,288,050.00"
2008-08-20,3200,"$2,295,550.00"
2008-08-21,3219,"$2,304,150.00"
2008-08-22,3182,"$2,293,975.00"
2008-08-23,3147,"$2,279,350.00"
2008-08-24,3106,"$2,247,200.00"
2008-08-25,3087,"$2,249,050.00"
2008-08-26,3064,"$2,223,075.00"
2008-08-27,3041,"$2,215,450.00"
2008-08-28,3063,"$2,230,350.00"
2008-08-29,3352,"$2,440,575.00"
2008-08-30,4321,"$3,255,725.00"
2008-08-31,4469,"$3,374,875.00"
2008-09-01,4753,"$3,591,775.00"
2008-09-02,5066,"$3,922,100.00"
2008-09-03,5088,"$3,946,100.00"
2008-09-04,5148,"$3,978,900.00"
2008-09-05,5198,"$4,034,250.00"
2008-09-06,5324,"$4,162,350.00"
2008-09-07,5418,"$4,216,950.00"
2008-09-08,5424,"$4,204,675.00"
2008-09-09,5413,"$4,191,825.00"
2008-09-10,5421,"$4,197,650.00"
2008-09-11,5427,"$4,199,725.00"
2008-09-12,5409,"$4,180,025.00"
2008-09-13,5496,"$4,241,475.00"
2008-09-14,5454,"$4,212,975.00"
2008-09-15,5383,"$4,170,350.00"
2008-09-16,5453,"$4,199,550.00"
2008-09-17,5485,"$4,192,775.00"
2008-09-18,5473,"$4,198,200.00"
2008-09-19,5579,"$4,251,550.00"
2008-09-20,5636,"$4,251,675.00"
2008-09-21,5645,"$4,227,475.00"
2008-09-22,5609,"$4,190,825.00"
2008-09-23,5658,"$4,215,375.00"
2008-09-24,5691,"$4,234,300.00"
2008-09-25,5726,"$4,250,700.00"
2008-09-26,5486,"$4,076,300.00"
2008-09-27,4478,"$3,228,200.00"
2008-09-28,4326,"$3,105,100.00"
2008-09-29,4018,"$2,890,925.00"
2008-09-30,3721,"$2,572,450.00"
2008-10-01,3840,"$2,629,200.00"
2008-10-02,3896,"$2,707,725.00"
2008-10-03,3967,"$2,831,700.00"
2008-10-04,3813,"$2,732,525.00"
2008-10-05,3713,"$2,671,250.00"
2008-10-06,3721,"$2,686,475.00"
2008-10-07,3785,"$2,734,675.00"
2008-10-08,3858,"$2,802,175.00"
2008-10-09,3906,"$2,845,550.00"
2008-10-10,3969,"$2,916,600.00"
2008-10-11,3934,"$2,886,775.00"
2008-10-12,3945,"$2,900,625.00"
2008-10-13,3981,"$2,953,850.00"
2008-10-14,3898,"$2,905,025.00"
2008-10-15,3937,"$2,964,350.00"
2008-10-16,4028,"$3,017,250.00"
2008-10-17,4055,"$3,067,000.00"
2008-10-18,4070,"$3,111,850.00"
2008-10-19,4121,"$3,157,600.00"
2008-10-20,4222,"$3,227,425.00"
2008-10-21,4230,"$3,235,025.00"
2008-10-22,4274,"$3,251,600.00"
2008-10-23,4311,"$3,256,600.00"
2008-10-24,4365,"$3,263,325.00"
2008-10-25,4471,"$3,307,850.00"
2008-10-26,4490,"$3,319,500.00"
2008-10-27,4540,"$3,304,725.00"
2008-10-28,4558,"$3,309,375.00"
2008-10-29,4433,"$3,244,300.00"
2008-10-30,4326,"$3,113,100.00"
2008-10-31,4242,"$2,952,500.00"
2008-11-01,4362,"$2,965,550.00"
2008-11-02,4393,"$2,982,500.00"
2008-11-03,4424,"$3,008,550.00"
2008-11-04,4342,"$2,953,925.00"
2008-11-05,4238,"$2,876,675.00"
2008-11-06,4195,"$2,867,700.00"
2008-11-07,4189,"$2,850,050.00"
2008-11-08,4156,"$2,798,425.00"
2008-11-09,4193,"$2,798,550.00"
2008-11-10,4195,"$2,767,100.00"
2008-11-11,4236,"$2,795,200.00"
2008-11-12,4190,"$2,741,450.00"
2008-11-13,4093,"$2,664,675.00"
2008-11-14,4009,"$2,586,450.00"
2008-11-15,3998,"$2,582,050.00"
2008-11-16,4034,"$2,648,375.00"
2008-11-17,3960,"$2,628,375.00"
2008-11-18,3889,"$2,582,650.00"
2008-11-19,3885,"$2,586,925.00"
2008-11-20,3803,"$2,556,125.00"
2008-11-21,3692,"$2,483,000.00"
2008-11-22,3628,"$2,454,525.00"
2008-11-23,3639,"$2,448,175.00"
2008-11-24,3599,"$2,429,050.00"
2008-11-25,3596,"$2,405,450.00"
2008-11-26,3609,"$2,372,050.00"
2008-11-27,3583,"$2,358,050.00"
2008-11-28,3533,"$2,317,725.00"
2008-11-29,3481,"$2,289,950.00"
2008-11-30,3496,"$2,285,050.00"
2008-12-01,3477,"$2,241,300.00"
2008-12-02,3508,"$2,233,825.00"
2008-12-03,3550,"$2,232,000.00"
2008-12-04,3552,"$2,187,800.00"
2008-12-05,3531,"$2,144,825.00"
2008-12-06,3537,"$2,159,875.00"
2008-12-07,3521,"$2,149,375.00"
2008-12-08,3529,"$2,158,900.00"
2008-12-09,3551,"$2,177,800.00"
2008-12-10,3653,"$2,240,975.00"
2008-12-11,3721,"$2,284,925.00"
2008-12-12,3741,"$2,281,525.00"
2008-12-13,3733,"$2,240,575.00"
2008-12-14,3650,"$2,148,325.00"
2008-12-15,3688,"$2,157,300.00"
2008-12-16,4068,"$2,426,875.00"
2008-12-17,4295,"$2,616,125.00"
2008-12-18,4457,"$2,735,000.00"
2008-12-19,4657,"$2,922,325.00"
2008-12-20,4824,"$3,037,475.00"
2008-12-21,4920,"$3,122,625.00"
2008-12-22,5072,"$3,270,350.00"
2008-12-23,5140,"$3,359,800.00"
2008-12-24,5216,"$3,474,475.00"
2008-12-25,5313,"$3,609,150.00"
2008-12-26,5378,"$3,738,275.00"
2008-12-27,5365,"$3,811,675.00"
2008-12-28,5258,"$3,783,275.00"
2008-12-29,5175,"$3,746,725.00"
2008-12-30,5144,"$3,751,450.00"
2008-12-31,5078,"$3,726,450.00"
2009-01-01,5202,"$3,770,300.00"
2009-01-02,5288,"$3,836,200.00"
2009-01-03,5361,"$3,889,975.00"
2009-01-04,5404,"$3,947,050.00"
2009-01-05,5435,"$3,972,175.00"
2009-01-06,5418,"$3,972,175.00"
2009-01-07,5282,"$3,903,125.00"
2009-01-08,5200,"$3,856,275.00"
2009-01-09,5160,"$3,837,575.00"
2009-01-10,5211,"$3,880,025.00"
2009-01-11,5323,"$3,953,050.00"
2009-01-12,5313,"$3,971,775.00"
2009-01-13,5048,"$3,785,800.00"
2009-01-14,4763,"$3,552,625.00"
2009-01-15,4633,"$3,451,525.00"
2009-01-16,4592,"$3,433,550.00"
2009-01-17,4474,"$3,403,025.00"
2009-01-18,4443,"$3,395,175.00"
2009-01-19,4326,"$3,296,550.00"
2009-01-20,4252,"$3,240,175.00"
2009-01-21,4148,"$3,148,875.00"
2009-01-22,4114,"$3,086,075.00"
2009-01-23,4110,"$2,998,775.00"
2009-01-24,4093,"$2,934,975.00"
2009-01-25,4143,"$2,931,400.00"
2009-01-26,4185,"$2,980,625.00"
2009-01-27,4258,"$3,026,725.00"
2009-01-28,4347,"$3,090,075.00"
2009-01-29,4260,"$3,102,675.00"
2009-01-30,4206,"$3,074,300.00"
2009-01-31,4152,"$3,048,275.00"
2009-02-01,4211,"$3,027,850.00"
2009-02-02,4282,"$3,051,925.00"
2009-02-03,4350,"$3,079,900.00"
2009-02-04,4403,"$3,104,125.00"
2009-02-05,4435,"$3,121,725.00"
2009-02-06,4503,"$3,178,575.00"
2009-02-07,4507,"$3,176,875.00"
2009-02-08,4504,"$3,175,225.00"
2009-02-09,4573,"$3,193,175.00"
2009-02-10,4538,"$3,172,075.00"
2009-02-11,4603,"$3,200,200.00"
2009-02-12,4622,"$3,208,325.00"
2009-02-13,4532,"$3,081,175.00"
2009-02-14,4523,"$3,018,700.00"
2009-02-15,4567,"$3,085,600.00"
2009-02-16,4634,"$3,208,200.00"
2009-02-17,4710,"$3,229,725.00"
2009-02-18,4825,"$3,309,850.00"
2009-02-19,4932,"$3,373,875.00"
2009-02-20,5060,"$3,476,975.00"
2009-02-21,5140,"$3,519,525.00"
2009-02-22,5273,"$3,596,475.00"
2009-02-23,5411,"$3,643,825.00"
2009-02-24,5425,"$3,649,750.00"
2009-02-25,5487,"$3,684,900.00"
2009-02-26,5600,"$3,735,700.00"
2009-02-27,5636,"$3,770,825.00"
2009-02-28,5646,"$3,797,375.00"
2009-03-01,5674,"$3,828,875.00"
2009-03-02,5709,"$3,882,050.00"
2009-03-03,5671,"$3,856,550.00"
2009-03-04,5717,"$3,872,575.00"
2009-03-05,5824,"$3,944,925.00"
2009-03-06,5820,"$3,946,650.00"
2009-03-07,5903,"$4,011,675.00"
2009-03-08,5860,"$3,995,050.00"
2009-03-09,5798,"$3,976,650.00"
2009-03-10,5787,"$3,986,375.00"
2009-03-11,5775,"$3,997,850.00"
2009-03-12,5742,"$3,965,150.00"
2009-03-13,5710,"$3,956,975.00"
2009-03-14,5704,"$3,950,150.00"
2009-03-15,5659,"$3,869,350.00"
2009-03-16,5694,"$3,861,000.00"
2009-03-17,5693,"$3,912,350.00"
2009-03-18,5667,"$3,929,250.00"
2009-03-19,5610,"$3,900,275.00"
2009-03-20,5412,"$3,748,300.00"
2009-03-21,5317,"$3,667,725.00"
2009-03-22,5615,"$3,926,200.00"
2009-03-23,5780,"$4,056,450.00"
2009-03-24,5856,"$4,092,375.00"
2009-03-25,5796,"$4,055,200.00"
2009-03-26,5747,"$4,048,775.00"
2009-03-27,5744,"$4,039,625.00"
2009-03-28,5766,"$4,015,500.00"
2009-03-29,5599,"$3,949,875.00"
2009-03-30,5468,"$3,864,600.00"
2009-03-31,5438,"$3,859,900.00"
2009-04-01,5415,"$3,813,725.00"
2009-04-02,5392,"$3,795,175.00"
2009-04-03,5393,"$3,761,475.00"
2009-04-04,5239,"$3,649,100.00"
2009-04-05,5207,"$3,617,600.00"
2009-04-06,5216,"$3,567,900.00"
2009-04-07,5201,"$3,536,600.00"
2009-04-08,5294,"$3,598,425.00"
2009-04-09,5373,"$3,673,200.00"
2009-04-10,5441,"$3,711,600.00"
2009-04-11,5475,"$3,739,300.00"
2009-04-12,5400,"$3,686,400.00"
2009-04-13,5302,"$3,573,325.00"
2009-04-14,5199,"$3,454,575.00"
2009-04-15,5231,"$3,412,475.00"
2009-04-16,5405,"$3,519,875.00"
2009-04-17,5642,"$3,723,550.00"
2009-04-18,5900,"$3,919,525.00"
2009-04-19,5735,"$3,909,200.00"
2009-04-20,5634,"$3,889,200.00"
2009-04-21,5784,"$4,030,325.00"
2009-04-22,6013,"$4,205,275.00"
2009-04-23,6040,"$4,203,300.00"
2009-04-24,6051,"$4,226,250.00"
2009-04-25,6057,"$4,250,600.00"
2009-04-26,6125,"$4,289,600.00"
2009-04-27,6142,"$4,269,550.00"
2009-04-28,6178,"$4,264,600.00"
2009-04-29,6137,"$4,284,300.00"
2009-04-30,6028,"$4,208,775.00"
2009-05-01,6037,"$4,212,825.00"
2009-05-02,6149,"$4,274,575.00"
2009-05-03,6156,"$4,273,175.00"
2009-05-04,6123,"$4,256,200.00"
2009-05-05,6143,"$4,261,825.00"
2009-05-06,6078,"$4,209,575.00"
2009-05-07,6060,"$4,199,875.00"
2009-05-08,6025,"$4,176,250.00"
2009-05-09,5982,"$4,141,475.00"
2009-05-10,6033,"$4,167,225.00"
2009-05-11,6004,"$4,140,225.00"
2009-05-12,6033,"$4,158,600.00"
2009-05-13,5935,"$4,085,275.00"
2009-05-14,5682,"$3,890,900.00"
2009-05-15,5573,"$3,785,300.00"
2009-05-16,5547,"$3,783,825.00"
2009-05-17,5465,"$3,628,550.00"
2009-05-18,5513,"$3,653,300.00"
2009-05-19,5459,"$3,576,500.00"
2009-05-20,5417,"$3,565,075.00"
2009-05-21,5535,"$3,667,450.00"
2009-05-22,5685,"$3,775,150.00"
2009-05-23,5803,"$3,866,000.00"
2009-05-24,5990,"$4,000,675.00"
2009-05-25,6072,"$4,082,575.00"
2009-05-26,6135,"$4,161,475.00"
2009-05-27,6180,"$4,184,000.00"
2009-05-28,6252,"$4,208,925.00"
2009-05-29,6266,"$4,243,725.00"
2009-05-30,6185,"$4,203,125.00"
2009-05-31,6177,"$4,206,500.00"
2009-06-01,6249,"$4,226,575.00"
2009-06-02,6258,"$4,212,925.00"
2009-06-03,6211,"$4,181,225.00"
2009-06-04,6184,"$4,124,450.00"
2009-06-05,6158,"$4,108,225.00"
2009-06-06,6153,"$4,101,700.00"
2009-06-07,6097,"$4,063,875.00"
2009-06-08,6082,"$4,044,625.00"
2009-06-09,6072,"$4,037,725.00"
2009-06-10,6092,"$4,043,500.00"
2009-06-11,6144,"$4,083,350.00"
2009-06-12,6109,"$4,088,525.00"
2009-06-13,5891,"$3,919,750.00"
2009-06-14,5740,"$3,787,625.00"
2009-06-15,5610,"$3,680,625.00"
2009-06-16,5719,"$3,780,500.00"
2009-06-17,5716,"$3,743,400.00"
2009-06-18,5617,"$3,670,775.00"
2009-06-19,5581,"$3,659,525.00"
2009-06-20,5765,"$3,835,075.00"
